web-scraper-order,web-scraper-start-url,author,title,date,content,rating,next,next-href
"1584087226-2346","https://www.amazon.com/Harry-Potter-Cursed-Child-Playscript-ebook/product-reviews/B073P9348D/ref=cm_cr_arp_d_viewopt_sr?ie=UTF8&reviewerType=all_reviews&mediaType=all_contents&pageNumber=1&sortBy=recent&filterByStar=two_star","Carol Lampert","I may not have enjoyed the play format","Reviewed in the United States on October 4, 2016","Not up to Joanne''s Standards.  I may not have enjoyed the play format.  I'm a big fan of the books, sorry.","2.0 out of 5 stars","Next page→","https://www.amazon.com/Harry-Potter-Cursed-Child-Playscript-ebook/product-reviews/B073P9348D/ref=cm_cr_arp_d_paging_btm_43?ie=UTF8&filterByStar=two_star&pageNumber=43&reviewerType=all_reviews&sortBy=recent"
"1584087367-2968","https://www.amazon.com/Harry-Potter-Cursed-Child-Playscript-ebook/product-reviews/B073P9348D/ref=cm_cr_arp_d_viewopt_sr?ie=UTF8&reviewerType=all_reviews&mediaType=all_contents&pageNumber=1&sortBy=recent&filterByStar=two_star","Ally","Lacks depth","Reviewed in the United States on August 3, 2016","The story is a good idea but the characters aren't developed and it pulls away from the original potter books. Might show better on stage but it reads more like a fan fiction. Original characters aren't believable.","2.0 out of 5 stars","Next page→","https://www.amazon.com/Harry-Potter-Cursed-Child-Playscript-ebook/product-reviews/B073P9348D/ref=cm_cr_arp_d_paging_btm_105?ie=UTF8&filterByStar=two_star&pageNumber=105&reviewerType=all_reviews&sortBy=recent"
"1584087155-2023","https://www.amazon.com/Harry-Potter-Cursed-Child-Playscript-ebook/product-reviews/B073P9348D/ref=cm_cr_arp_d_viewopt_sr?ie=UTF8&reviewerType=all_reviews&mediaType=all_contents&pageNumber=1&sortBy=recent&filterByStar=two_star","W. Smith","Kids didn't like it at all.","Reviewed in the United States on May 10, 2017","I didn't read the book. I bought it for my elementary age kids. They love Harry Potter so I thought they'd like this new book. NOT SO! It's written as a play so it's confusing to them. I'm not even sure they finished the book. Wish I had waited and just borrowed it from the library.","2.0 out of 5 stars","Next page→","https://www.amazon.com/Harry-Potter-Cursed-Child-Playscript-ebook/product-reviews/B073P9348D/ref=cm_cr_arp_d_paging_btm_11?ie=UTF8&filterByStar=two_star&pageNumber=11&reviewerType=all_reviews&sortBy=recent"
"1584087284-2602","https://www.amazon.com/Harry-Potter-Cursed-Child-Playscript-ebook/product-reviews/B073P9348D/ref=cm_cr_arp_d_viewopt_sr?ie=UTF8&reviewerType=all_reviews&mediaType=all_contents&pageNumber=1&sortBy=recent&filterByStar=two_star","Dan or Adrienne","NOT a novel by JK Rowling. This is a script for a play.  :(","Reviewed in the United States on August 29, 2016","Buyer beware, this isn't a novel, it's a play. Me and the kids were so disappointed when we got this.I should have read the description carefully. It's not even by JK Rowling!!!!  It's a play based on her work by some nobody. This is the first purchase I have ever had from Amazon where I feel cheated. Still, the description is there. Buyer beware!","2.0 out of 5 stars","Next page→","https://www.amazon.com/Harry-Potter-Cursed-Child-Playscript-ebook/product-reviews/B073P9348D/ref=cm_cr_arp_d_paging_btm_69?ie=UTF8&filterByStar=two_star&pageNumber=69&reviewerType=all_reviews&sortBy=recent"
"1584087291-2636","https://www.amazon.com/Harry-Potter-Cursed-Child-Playscript-ebook/product-reviews/B073P9348D/ref=cm_cr_arp_d_viewopt_sr?ie=UTF8&reviewerType=all_reviews&mediaType=all_contents&pageNumber=1&sortBy=recent&filterByStar=two_star","marchelle  marks","Not a fan","Reviewed in the United States on August 24, 2016","I'm not a fan of play scripts VERY HARD TO READ & keep up with","2.0 out of 5 stars","Next page→","https://www.amazon.com/Harry-Potter-Cursed-Child-Playscript-ebook/product-reviews/B073P9348D/ref=cm_cr_arp_d_paging_btm_72?ie=UTF8&filterByStar=two_star&pageNumber=72&reviewerType=all_reviews&sortBy=recent"
"1584087324-2779","https://www.amazon.com/Harry-Potter-Cursed-Child-Playscript-ebook/product-reviews/B073P9348D/ref=cm_cr_arp_d_viewopt_sr?ie=UTF8&reviewerType=all_reviews&mediaType=all_contents&pageNumber=1&sortBy=recent&filterByStar=two_star","K. Knight","Curses!","Reviewed in the United States on August 11, 2016","Up until about halfway through this, I HATED it. I hated the plot because it seemed like such a re-hash of the original books. I hated the characters because I didn’t believe they’d act as they are portrayed (Harry Potter not understanding what it’s like to be a lonely child? Hello! He spent a good chunk of his childhood alone on Privet Drive.) I didn’t believe that Harry would be such a terrible father, that Hermoine would be so stupid (really? The location of a hidden object is revealed using riddles that two teenagers can EASILY figure out? They’re not portrayed as super intelligent and Hermoine is the brightest witch of her age!) and I didn’t believe that Draco would have remained completely unchanged after the Battle of Hogwarts.

By the time I got to the end, I was OK with this story. I don’t love it. I don’t even really like it. Draco was a much more believable character (though why the sudden change from the start of the play, I’m not sure). But I still didn’t like the way Harry was portrayed or how simply things were wrapped up…this may have something to do with my dislike of the old ‘time traveler’ plot.

Granted, the story loses something when you’re just reading the lines vs. seeing it in the theater. I’m sure the play itself is a masterpiece…and if this was considered a ‘fan’s view of what MIGHT have happened in the future’ I’d be fine with it. Even a fan’s tribute to the Potter series with Rowling’s blessing would be fine. But for Rowling to say this is the 8th ‘story’ (it’s not a novel. Not even close. If you’re expecting the old Harry Potter magic, you’re going to be disappointed.) is depressing. It’s just not worthy of the rest of the series. I’m going to do my best to forget that this story even happened. Having read this, I’m perfectly fine leaving Harry’s story at “All was well.”","2.0 out of 5 stars","Next page→","https://www.amazon.com/Harry-Potter-Cursed-Child-Playscript-ebook/product-reviews/B073P9348D/ref=cm_cr_arp_d_paging_btm_86?ie=UTF8&filterByStar=two_star&pageNumber=86&reviewerType=all_reviews&sortBy=recent"
"1584087251-2459","https://www.amazon.com/Harry-Potter-Cursed-Child-Playscript-ebook/product-reviews/B073P9348D/ref=cm_cr_arp_d_viewopt_sr?ie=UTF8&reviewerType=all_reviews&mediaType=all_contents&pageNumber=1&sortBy=recent&filterByStar=two_star","shimon nathan","... all pop and son feelings and the action was lame.","Reviewed in the United States on September 29, 2016","It got a little cheezy with all pop and son feelings and the action was lame.","2.0 out of 5 stars","Next page→","https://www.amazon.com/Harry-Potter-Cursed-Child-Playscript-ebook/product-reviews/B073P9348D/ref=cm_cr_arp_d_paging_btm_54?ie=UTF8&filterByStar=two_star&pageNumber=54&reviewerType=all_reviews&sortBy=recent"
"1584087230-2369","https://www.amazon.com/Harry-Potter-Cursed-Child-Playscript-ebook/product-reviews/B073P9348D/ref=cm_cr_arp_d_viewopt_sr?ie=UTF8&reviewerType=all_reviews&mediaType=all_contents&pageNumber=1&sortBy=recent&filterByStar=two_star","Elise","Two Stars","Reviewed in the United States on October 4, 2016","Not rowling quality","2.0 out of 5 stars","Next page→","https://www.amazon.com/Harry-Potter-Cursed-Child-Playscript-ebook/product-reviews/B073P9348D/ref=cm_cr_arp_d_paging_btm_45?ie=UTF8&filterByStar=two_star&pageNumber=45&reviewerType=all_reviews&sortBy=recent"
"1584087195-2202","https://www.amazon.com/Harry-Potter-Cursed-Child-Playscript-ebook/product-reviews/B073P9348D/ref=cm_cr_arp_d_viewopt_sr?ie=UTF8&reviewerType=all_reviews&mediaType=all_contents&pageNumber=1&sortBy=recent&filterByStar=two_star","Jona","Don't buy it.","Reviewed in the United States on October 28, 2016","Poorly written, bad logic, mess of time travel. Shame to be series.","2.0 out of 5 stars","Next page→","https://www.amazon.com/Harry-Potter-Cursed-Child-Playscript-ebook/product-reviews/B073P9348D/ref=cm_cr_arp_d_paging_btm_29?ie=UTF8&filterByStar=two_star&pageNumber=29&reviewerType=all_reviews&sortBy=recent"
"1584087139-1956","https://www.amazon.com/Harry-Potter-Cursed-Child-Playscript-ebook/product-reviews/B073P9348D/ref=cm_cr_arp_d_viewopt_sr?ie=UTF8&reviewerType=all_reviews&mediaType=all_contents&pageNumber=1&sortBy=recent&filterByStar=two_star","Ginger","As much as i really hate to say it, disappointing","Reviewed in the United States on April 28, 2018","Very disappointing.  I finished it only because I too am a Harry Potter fan, so one is  just so desperate for more HP that you even read this to the end (my daughter had told me not to bother reading it). The writing is not good, the characters are not true to themselves and there is WAY too much emotional drivel ...that was probably the worst part.  I didn't mind it being a script, but i could imagine it would be very disappointing seeing it performed.  I'm sorry, but you need all the movie special effects.  Like other reviewers, i have no idea why JK let her name be associated with  this book.  I guess it  was another step in stardom for her, to get HP on the stage. That's the only reason i can think of as this was definitely not to her level of skill. The man tried, i suppose, so marks for effort, but that's it. However, all that said, if you are a HP fan, you will have to read it as you will hope against hope that we are all wrong in our reviews as you're so desperate for more HP.","2.0 out of 5 stars","Next page→","https://www.amazon.com/Harry-Potter-Cursed-Child-Playscript-ebook/product-reviews/B073P9348D/ref=cm_cr_arp_d_paging_btm_4?ie=UTF8&filterByStar=two_star&pageNumber=4&reviewerType=all_reviews&sortBy=recent"
"1584087284-2605","https://www.amazon.com/Harry-Potter-Cursed-Child-Playscript-ebook/product-reviews/B073P9348D/ref=cm_cr_arp_d_viewopt_sr?ie=UTF8&reviewerType=all_reviews&mediaType=all_contents&pageNumber=1&sortBy=recent&filterByStar=two_star","Irene Adler","Unfortunately, you can really tell that Rowling didn't write this script.","Reviewed in the United States on August 29, 2016","Unfortunately, you can really tell that Rowling didn't write this script.  The only parts of the dialogue that make sense are the ones lifted from the existing Potter books (which I love).  Albus and Scorpius speak to each other more like 18th century poets than 11-14 year old boys.  Harry's characterization was so far from how fans know him to be, he was almost unrecognizable. I was so disappointed with the story, that I could barely finish it.  When asked by a friend to sum it up, I could only come up with ""dreadful.""  I am very glad that I checked this book out from the library, rather than wasting $15.  (sigh)  Fans will want to cleanse their palettes by going back and re-reading the original stories as soon as possible.","2.0 out of 5 stars","Next page→","https://www.amazon.com/Harry-Potter-Cursed-Child-Playscript-ebook/product-reviews/B073P9348D/ref=cm_cr_arp_d_paging_btm_69?ie=UTF8&filterByStar=two_star&pageNumber=69&reviewerType=all_reviews&sortBy=recent"
"1584087141-1965","https://www.amazon.com/Harry-Potter-Cursed-Child-Playscript-ebook/product-reviews/B073P9348D/ref=cm_cr_arp_d_viewopt_sr?ie=UTF8&reviewerType=all_reviews&mediaType=all_contents&pageNumber=1&sortBy=recent&filterByStar=two_star","Julia","Disappointed","Reviewed in the United States on February 23, 2018","The concept of Harry's son struggling with his Dad's reputation is incredibly fascinating to me. Execution wise, it definitely missed the mark. The characters we fell in love with were not here and the storyline really struggled. Everything we loved about the books (all the details, side storylines, really interesting supporting characters, multi dimensional characters) were missing here. A large part of that is a casualty of the play format. I preordered and finished this book within 24 hours of receiving it and felt really disappointed. I felt like the magic of the books was missing.","2.0 out of 5 stars","Next page→","https://www.amazon.com/Harry-Potter-Cursed-Child-Playscript-ebook/product-reviews/B073P9348D/ref=cm_cr_arp_d_paging_btm_5?ie=UTF8&filterByStar=two_star&pageNumber=5&reviewerType=all_reviews&sortBy=recent"
"1584087181-2141","https://www.amazon.com/Harry-Potter-Cursed-Child-Playscript-ebook/product-reviews/B073P9348D/ref=cm_cr_arp_d_viewopt_sr?ie=UTF8&reviewerType=all_reviews&mediaType=all_contents&pageNumber=1&sortBy=recent&filterByStar=two_star","fatherbill","un-exciting","Reviewed in the United States on December 7, 2016","was expecting a novel","2.0 out of 5 stars","Next page→","https://www.amazon.com/Harry-Potter-Cursed-Child-Playscript-ebook/product-reviews/B073P9348D/ref=cm_cr_arp_d_paging_btm_23?ie=UTF8&filterByStar=two_star&pageNumber=23&reviewerType=all_reviews&sortBy=recent"
"1584087168-2083","https://www.amazon.com/Harry-Potter-Cursed-Child-Playscript-ebook/product-reviews/B073P9348D/ref=cm_cr_arp_d_viewopt_sr?ie=UTF8&reviewerType=all_reviews&mediaType=all_contents&pageNumber=1&sortBy=recent&filterByStar=two_star","Cat","Two Stars","Reviewed in the United States on January 15, 2017","An adequate fanfic.","2.0 out of 5 stars","Next page→","https://www.amazon.com/Harry-Potter-Cursed-Child-Playscript-ebook/product-reviews/B073P9348D/ref=cm_cr_arp_d_paging_btm_17?ie=UTF8&filterByStar=two_star&pageNumber=17&reviewerType=all_reviews&sortBy=recent"
"1584087223-2337","https://www.amazon.com/Harry-Potter-Cursed-Child-Playscript-ebook/product-reviews/B073P9348D/ref=cm_cr_arp_d_viewopt_sr?ie=UTF8&reviewerType=all_reviews&mediaType=all_contents&pageNumber=1&sortBy=recent&filterByStar=two_star","Janet Beeler-Marfisi","Two Stars","Reviewed in the United States on October 4, 2016","A valiant effort, but lacking the subtlety of a true JK piece.","2.0 out of 5 stars","Next page→","https://www.amazon.com/Harry-Potter-Cursed-Child-Playscript-ebook/product-reviews/B073P9348D/ref=cm_cr_arp_d_paging_btm_42?ie=UTF8&filterByStar=two_star&pageNumber=42&reviewerType=all_reviews&sortBy=recent"
"1584087381-3026","https://www.amazon.com/Harry-Potter-Cursed-Child-Playscript-ebook/product-reviews/B073P9348D/ref=cm_cr_arp_d_viewopt_sr?ie=UTF8&reviewerType=all_reviews&mediaType=all_contents&pageNumber=1&sortBy=recent&filterByStar=two_star","F. H Meredith","The makings of a good story, poorly handled.","Reviewed in the United States on August 2, 2016","Ugh. There's the root of a good story here, too bad it was handled in such an inconsistent manner. Flashes of brilliance, depths of....well...not.

This is titled as a ""rehearsal script."" I'm interested to see how much of it survived the workshop and previews and made it into the final production -- including all of the wild staging challenges and multitudinous scene changes. This reads like a screen play incompetently posing as a stage play. And the characterizations of the now adult characters -- not a challenge I'd want to face -- is disappointing, to say the least.

Bottom line: this could have been a terrific novel, then movie if written by JKR. I can only hope they were able to fix the stage play. (Now I'll look for reviews of that.)","2.0 out of 5 stars","Next page→","https://www.amazon.com/Harry-Potter-Cursed-Child-Playscript-ebook/product-reviews/B073P9348D/ref=cm_cr_arp_d_paging_btm_111?ie=UTF8&filterByStar=two_star&pageNumber=111&reviewerType=all_reviews&sortBy=recent"
